top-level_category,second-level_category,date,residual
Home & Living,Lighting,2022-06-01,-157457.8125818395
Home & Living,Lighting,2022-07-01,-200149.28140717768
Home & Living,Lighting,2022-08-01,-330241.17333853536
Home & Living,Lighting,2022-09-01,-758431.4995757635
Home & Living,Lighting,2022-10-01,-1061635.4793106937
Home & Living,Lighting,2022-11-01,-95391.360096914
Home & Living,Lighting,2022-12-01,-289009.6594038992
Home & Living,Lighting,2023-01-01,-855480.2884138958
Home & Living,Lighting,2023-02-01,-455052.7245279415
Home & Living,Lighting,2023-03-01,204042.88233633456
Home & Living,Lighting,2023-04-01,-2517501.147220183
Home & Living,Lighting,2023-05-01,2589.2629195066984
Home & Living,Lighting,2023-06-01,-271883.53233289765
Home & Living,Lighting,2023-07-01,-519657.8313396865
Home & Living,Lighting,2023-08-01,-171906.48556540674
Home & Living,Lighting,2023-09-01,-223929.59225735103
Home & Living,Lighting,2023-10-01,-390277.8244566752
Home & Living,Lighting,2023-11-01,95857.18548819306
Home & Living,Lighting,2023-12-01,-2001673.4612715405
Home & Living,Lighting,2024-01-01,-2318440.511909898
Home & Living,Lighting,2024-02-01,-769534.1130998076
Home & Living,Lighting,2024-03-01,-1551059.5290837092
Home & Living,Lighting,2024-04-01,-348913.0863032497
Home & Living,Lighting,2024-05-01,381292.5532359914
Home & Living,Lighting,2024-06-01,50322.07430812903
Home & Living,Lighting,2024-07-01,-3219442.0017593587
Home & Living,Lighting,2024-08-01,3444699.6389235193
Home & Living,Lighting,2024-09-01,-202174.11168571937
Home & Living,Lighting,2024-10-01,-8827747.195743032
Home & Living,Lighting,2024-11-01,45102.421667554416
Home & Living,Lighting,2024-12-01,-4000156.9569532145
Home & Living,Lighting,2025-01-01,-880348.0440459393
Home & Living,Lighting,2025-02-01,53020.6384612032
Home & Living,Lighting,2025-03-01,-1223557.5514649984
Home & Living,Lighting,2025-04-01,5863712.373699457
Home & Living,Lighting,2025-05-01,-497707.47874542815
Home & Living,Lighting,2025-06-01,699526.1314720386
Home & Living,Lighting,2025-07-01,-1537348.9621183388
Home & Living,Lighting,2025-08-01,2253401.988384012
Home & Living,Lighting,2025-09-01,-3678171.067756649
Home & Living,Lighting,2025-10-01,3247010.582136348
Home & Living,Lighting,2025-11-01,2820052.453998238
Home & Living,Others,2022-03-01,39793.0
Home & Living,Others,2022-04-01,4987.964354329386
Home & Living,Others,2022-05-01,-23499.89302247139
Home & Living,Others,2022-06-01,27974.428672364396
Home & Living,Others,2022-07-01,-19836.645084899632
Home & Living,Others,2022-08-01,26199.73391202231
Home & Living,Others,2022-09-01,-32395.223397176756
Home & Living,Others,2022-10-01,28929.934374078686
Home & Living,Others,2022-11-01,-63358.42975800116
Home & Living,Others,2022-12-01,88976.47996005134
Home & Living,Others,2023-01-01,-84546.34673411449
Home & Living,Others,2023-02-01,109081.8487516093
Home & Living,Others,2023-03-01,-127583.06150320957
Home & Living,Others,2023-04-01,110909.85792866984
Home & Living,Others,2023-05-01,-92962.85107212851
Home & Living,Others,2023-06-01,97012.59155577303
Home & Living,Others,2023-07-01,-72017.16536693173
Home & Living,Others,2023-08-01,74281.1848746815
Home & Living,Others,2023-09-01,-45097.606481159135
Home & Living,Others,2023-10-01,43299.155750981925
Home & Living,Others,2023-11-01,-48930.715756068515
Home & Living,Others,2023-12-01,30360.15990753002
Home & Living,Others,2024-01-01,-28707.486097524117
Home & Living,Others,2024-02-01,42473.875353526615
Home & Living,Others,2024-03-01,-69568.61580359915
Home & Living,Others,2024-04-01,28368.153592053382
Home & Living,Others,2024-05-01,21614.44240960243
Home & Living,Others,2024-06-01,74888.05022182642
Home & Living,Others,2024-07-01,-85430.62715750054
Home & Living,Others,2024-08-01,-25328.25284623477
Home & Living,Others,2024-09-01,3685.465955011452
Home & Living,Others,2024-10-01,-4631.9713886416575
Home & Living,Others,2024-11-01,-1608.221291450689
Home & Living,Others,2024-12-01,-20482.27439192193
Home & Living,Others,2025-01-01,17003.826035290374
Home & Living,Others,2025-02-01,-5542.311549726583
Home & Living,Others,2025-03-01,-4310.8901113325555
Home & Living,Others,2025-04-01,20473.954248544687
Home & Living,Others,2025-05-01,-14145.1204038836
Home & Living,Others,2025-06-01,-8740.568862025175
Home & Living,Others,2025-07-01,-21411.76131230616
Home & Living,Others,2025-08-01,19730.44214529582
Home & Living,Others,2025-09-01,139807.33457762643
Home & Living,Others,2025-10-01,1084.2012264910154
Home & Living,Others,2025-11-01,55219.57513804568
Home & Living,Party Supplies,2022-03-01,1374776.0
Home & Living,Party Supplies,2022-04-01,275962.28479352384
Home & Living,Party Supplies,2022-05-01,-392702.3700644225
Home & Living,Party Supplies,2022-06-01,431707.30897388945
Home & Living,Party Supplies,2022-07-01,-399327.89309123834
Home & Living,Party Supplies,2022-08-01,211164.64713651093
Home & Living,Party Supplies,2022-09-01,-433861.1495436332
Home & Living,Party Supplies,2022-10-01,36782.64604756376
Home & Living,Party Supplies,2022-11-01,563689.7075763493
Home & Living,Party Supplies,2022-12-01,299891.3140772993
Home & Living,Party Supplies,2023-01-01,-422685.4157139878
Home & Living,Party Supplies,2023-02-01,-205191.21432077768
Home & Living,Party Supplies,2023-03-01,352640.80701187276
Home & Living,Party Supplies,2023-04-01,-780036.5977754225
Home & Living,Party Supplies,2023-05-01,141847.02288338635
Home & Living,Party Supplies,2023-06-01,19275.55579186813
Home & Living,Party Supplies,2023-07-01,-197938.01574845077
Home & Living,Party Supplies,2023-08-01,-51661.12846152391
Home & Living,Party Supplies,2023-09-01,-15614.50118514814
Home & Living,Party Supplies,2023-10-01,289182.39105290384
Home & Living,Party Supplies,2023-11-01,693024.5850894977
Home & Living,Party Supplies,2023-12-01,1201295.7793285293
Home & Living,Party Supplies,2024-01-01,-1432386.2019184474
Home & Living,Party Supplies,2024-02-01,-549837.3591469217
Home & Living,Party Supplies,2024-03-01,-2086791.5115498551
Home & Living,Party Supplies,2024-04-01,257108.52535551088
Home & Living,Party Supplies,2024-05-01,716830.8697699889
Home & Living,Party Supplies,2024-06-01,1579032.8272934402
Home & Living,Party Supplies,2024-07-01,-2082649.9203844285
Home & Living,Party Supplies,2024-08-01,-519677.8198813605
Home & Living,Party Supplies,2024-09-01,1436595.754477995
Home & Living,Party Supplies,2024-10-01,50616.87503938214
Home & Living,Party Supplies,2024-11-01,-855146.0337427626
Home & Living,Party Supplies,2024-12-01,376106.4142427263
Home & Living,Party Supplies,2025-01-01,-392616.2571500889
Home & Living,Party Supplies,2025-02-01,133275.81364373583
Home & Living,Party Supplies,2025-03-01,556909.3727151545
Home & Living,Party Supplies,2025-04-01,626905.6596482971
Home & Living,Party Supplies,2025-05-01,453407.00254923967
Home & Living,Party Supplies,2025-06-01,-313565.61669392814
Home & Living,Party Supplies,2025-07-01,399298.0955891325
Home & Living,Party Supplies,2025-08-01,450636.88391873566
Home & Living,Party Supplies,2025-09-01,1867186.3574448288
Home & Living,Party Supplies,2025-10-01,2083795.2983796217
Home & Living,Party Supplies,2025-11-01,197695.86969678945
Home & Living,Safety & Security,2022-03-01,39065.0
Home & Living,Safety & Security,2022-04-01,-22020.468391376096
Home & Living,Safety & Security,2022-05-01,-22269.17361942306
Home & Living,Safety & Security,2022-06-01,1826.9125246706535
Home & Living,Safety & Security,2022-07-01,-16068.284572924924
Home & Living,Safety & Security,2022-08-01,980.8503521513194
Home & Living,Safety & Security,2022-09-01,-45695.795123336255
Home & Living,Safety & Security,2022-10-01,-41798.119351508736
Home & Living,Safety & Security,2022-11-01,-45071.237334626014
Home & Living,Safety & Security,2022-12-01,3525.0715291321394
Home & Living,Safety & Security,2023-01-01,-770.8251816241827
Home & Living,Safety & Security,2023-02-01,-21119.59846550654
Home & Living,Safety & Security,2023-03-01,-34423.57073970532
Home & Living,Safety & Security,2023-04-01,-28877.869804519574
Home & Living,Safety & Security,2023-05-01,-2159.665172134817
Home & Living,Safety & Security,2023-06-01,-55746.148496196314
Home & Living,Safety & Security,2023-07-01,-21875.32401029048
Home & Living,Safety & Security,2023-08-01,-34254.56618773076
Home & Living,Safety & Security,2023-09-01,-5955.720314947452
Home & Living,Safety & Security,2023-10-01,-14162.121330272552
Home & Living,Safety & Security,2023-11-01,-19735.5828687076
Home & Living,Safety & Security,2023-12-01,-47210.83005809016
Home & Living,Safety & Security,2024-01-01,-3581.856623015832
Home & Living,Safety & Security,2024-02-01,-6243.128297875257
Home & Living,Safety & Security,2024-03-01,-92184.23382022502
Home & Living,Safety & Security,2024-04-01,-5169.541684088908
Home & Living,Safety & Security,2024-05-01,50904.1707686077
Home & Living,Safety & Security,2024-06-01,7308.368732577073
Home & Living,Safety & Security,2024-07-01,-240216.42624607403
Home & Living,Safety & Security,2024-08-01,-34015.39147930022
Home & Living,Safety & Security,2024-09-01,-76404.51782747652
Home & Living,Safety & Security,2024-10-01,-31509.14527963131
Home & Living,Safety & Security,2024-11-01,40015.15212874609
Home & Living,Safety & Security,2024-12-01,-150347.7713952636
Home & Living,Safety & Security,2025-01-01,-77465.912421718
Home & Living,Safety & Security,2025-02-01,-46394.242991902895
Home & Living,Safety & Security,2025-03-01,1490.6922026516986
Home & Living,Safety & Security,2025-04-01,-94925.30135676517
Home & Living,Safety & Security,2025-05-01,-134356.84080111055
Home & Living,Safety & Security,2025-06-01,-24616.737899297263
Home & Living,Safety & Security,2025-07-01,-98595.27151863604
Home & Living,Safety & Security,2025-08-01,293383.0307870425
Home & Living,Safety & Security,2025-09-01,-26330.49403701094
Home & Living,Safety & Security,2025-10-01,496020.42312795576
Home & Living,Safety & Security,2025-11-01,-179916.48194300942
Home & Living,Tools & Home Improvement,2022-03-01,1121941.0
Home & Living,Tools & Home Improvement,2022-04-01,474935.1864655154
Home & Living,Tools & Home Improvement,2022-05-01,-484137.369946084
Home & Living,Tools & Home Improvement,2022-06-01,1028490.6568189826
Home & Living,Tools & Home Improvement,2022-07-01,-549268.3342397138
Home & Living,Tools & Home Improvement,2022-08-01,903509.8072403596
Home & Living,Tools & Home Improvement,2022-09-01,-1066238.209012398
Home & Living,Tools & Home Improvement,2022-10-01,-65463.127892271616
Home & Living,Tools & Home Improvement,2022-11-01,-1000865.9527688744
Home & Living,Tools & Home Improvement,2022-12-01,1629459.0063693733
Home & Living,Tools & Home Improvement,2023-01-01,-49813.50229847268
Home & Living,Tools & Home Improvement,2023-02-01,183363.23402455007
Home & Living,Tools & Home Improvement,2023-03-01,-237623.18785020337
Home & Living,Tools & Home Improvement,2023-04-01,-429019.0031515728
Home & Living,Tools & Home Improvement,2023-05-01,-349683.5947185829
Home & Living,Tools & Home Improvement,2023-06-01,-294569.5343076247
Home & Living,Tools & Home Improvement,2023-07-01,-596155.5053745564
Home & Living,Tools & Home Improvement,2023-08-01,337681.59593477077
Home & Living,Tools & Home Improvement,2023-09-01,-121019.34334755316
Home & Living,Tools & Home Improvement,2023-10-01,1911589.7867991775
Home & Living,Tools & Home Improvement,2023-11-01,-81679.54349101195
Home & Living,Tools & Home Improvement,2023-12-01,-632606.1841201726
Home & Living,Tools & Home Improvement,2024-01-01,-1998584.625829678
Home & Living,Tools & Home Improvement,2024-02-01,1624985.9320201
Home & Living,Tools & Home Improvement,2024-03-01,-3293590.5944287963
Home & Living,Tools & Home Improvement,2024-04-01,2737024.1156879645
Home & Living,Tools & Home Improvement,2024-05-01,-62622.605372366495
Home & Living,Tools & Home Improvement,2024-06-01,4187893.020000969
Home & Living,Tools & Home Improvement,2024-07-01,-3342039.510182579
Home & Living,Tools & Home Improvement,2024-08-01,-1763731.0870211571
Home & Living,Tools & Home Improvement,2024-09-01,7344049.866212733
Home & Living,Tools & Home Improvement,2024-10-01,-6527451.533547275
Home & Living,Tools & Home Improvement,2024-11-01,-1094924.8799976874
Home & Living,Tools & Home Improvement,2024-12-01,2788788.1903703483
Home & Living,Tools & Home Improvement,2025-01-01,-3388013.9921639785
Home & Living,Tools & Home Improvement,2025-02-01,3056925.046498649
Home & Living,Tools & Home Improvement,2025-03-01,-1254359.8923914158
Home & Living,Tools & Home Improvement,2025-04-01,3030369.0584254824
Home & Living,Tools & Home Improvement,2025-05-01,-6307796.386391653
Home & Living,Tools & Home Improvement,2025-06-01,879029.1333109261
Home & Living,Tools & Home Improvement,2025-07-01,-1377672.3261971134
Home & Living,Tools & Home Improvement,2025-08-01,12587613.216748685
Home & Living,Tools & Home Improvement,2025-09-01,14756915.24287713
Home & Living,Tools & Home Improvement,2025-10-01,13205123.038958278
Home & Living,Tools & Home Improvement,2025-11-01,15212551.751855103
Home Appliances,Batteries,2022-03-01,39623.0
Home Appliances,Batteries,2022-04-01,-16882.128100376125
Home Appliances,Batteries,2022-05-01,8528.780105741003
Home Appliances,Batteries,2022-06-01,-8831.122410185446
Home Appliances,Batteries,2022-07-01,5868.563278414804
Home Appliances,Batteries,2022-08-01,-1994.4885991183328
Home Appliances,Batteries,2022-09-01,10228.623153552093
Home Appliances,Batteries,2022-10-01,-41522.6375336818
Home Appliances,Batteries,2022-11-01,79063.57920758578
Home Appliances,Batteries,2022-12-01,-82712.53665096976
Home Appliances,Batteries,2023-01-01,24606.37303521132
Home Appliances,Batteries,2023-02-01,2600.480540324217
Home Appliances,Batteries,2023-03-01,374394.65389469825
Home Appliances,Batteries,2023-04-01,-682391.5675502776
Home Appliances,Batteries,2023-05-01,266129.2034314469
Home Appliances,Batteries,2023-06-01,27727.4714716805
Home Appliances,Batteries,2023-07-01,3994.2256151172696
Home Appliances,Batteries,2023-08-01,-2034.3025465918909
Home Appliances,Batteries,2023-09-01,1662.232176300924
Home Appliances,Batteries,2023-10-01,3004.3612046073104
Home Appliances,Batteries,2023-11-01,5342.1339254274135
Home Appliances,Batteries,2023-12-01,4562.742139545742
Home Appliances,Batteries,2024-01-01,-20822.369908041255
Home Appliances,Batteries,2024-02-01,25980.409700572593
Home Appliances,Batteries,2024-03-01,-59940.38741533586
Home Appliances,Batteries,2024-04-01,5762.554921620351
Home Appliances,Batteries,2024-05-01,109763.56557597277
Home Appliances,Batteries,2024-06-01,-29622.06561048311
Home Appliances,Batteries,2024-07-01,-168778.21091394543
Home Appliances,Batteries,2024-08-01,89717.86971419367
Home Appliances,Batteries,2024-09-01,17679.83016277224
Home Appliances,Batteries,2024-10-01,6638.23375023972
Home Appliances,Batteries,2024-11-01,17694.192981041044
Home Appliances,Batteries,2024-12-01,31912.060809320566
Home Appliances,Batteries,2025-01-01,-84513.05172171374
Home Appliances,Batteries,2025-02-01,11871.0291845252
Home Appliances,Batteries,2025-03-01,-6807.390868397517
Home Appliances,Batteries,2025-04-01,3809.200650562794
Home Appliances,Batteries,2025-05-01,81.4365909534099
Home Appliances,Batteries,2025-06-01,2742.369953155736
Home Appliances,Batteries,2025-07-01,13966.63848290703
Home Appliances,Batteries,2025-08-01,-37953.95159241703
Home Appliances,Batteries,2025-09-01,127745.332447656
Home Appliances,Batteries,2025-10-01,85036.18047325988
Home Appliances,Batteries,2025-11-01,121975.98133075272
Home Appliances,E,2022-03-01,165278.0
Home Appliances,E,2022-04-01,-85609.69772920001
Home Appliances,E,2022-05-01,9998.037748476345
Home Appliances,E,2022-06-01,-97063.33761733142
Home Appliances,E,2022-07-01,-112029.38221320564
Home Appliances,E,2022-08-01,-74323.5228568305
Home Appliances,E,2022-09-01,-46763.0377607253
Home Appliances,E,2022-10-01,-78522.90700778447
Home Appliances,E,2022-11-01,-61013.81499826675
Home Appliances,E,2022-12-01,-45450.777472075235
Home Appliances,E,2023-01-01,-26420.207246917984
Home Appliances,E,2023-02-01,-71347.95605483613
Home Appliances,E,2023-03-01,918077.1378396956
Home Appliances,E,2023-04-01,-671179.8224115312
Home Appliances,E,2023-05-01,-163855.77012488685
Home Appliances,E,2023-06-01,-50769.30082279538
Home Appliances,E,2023-07-01,-24843.581344838614
Home Appliances,E,2023-08-01,3142.047370190485
Home Appliances,E,2023-09-01,-34007.31648028066
Home Appliances,E,2023-10-01,-9544.012498223368
Home Appliances,E,2023-11-01,-37689.03539131195
Home Appliances,E,2023-12-01,-83293.74481971323
Home Appliances,E,2024-01-01,-67598.59239751482
Home Appliances,E,2024-02-01,16255.97781437157
Home Appliances,E,2024-03-01,-1100897.6221696492
Home Appliances,E,2024-04-01,603633.4964469185
Home Appliances,E,2024-05-01,29335.712080633348
Home Appliances,E,2024-06-01,33836.21270864262
Home Appliances,E,2024-07-01,16374.873729185514
Home Appliances,E,2024-08-01,-40453.25948093677
Home Appliances,E,2024-09-01,-14554.971217411134
Home Appliances,E,2024-10-01,-9690.476579489829
Home Appliances,E,2024-11-01,-6549.232324157721
Home Appliances,E,2024-12-01,32222.63792538482
Home Appliances,E,2025-01-01,7262.910612794618
Home Appliances,E,2025-02-01,-27940.30194208744
Home Appliances,E,2025-03-01,303.67620902493945
Home Appliances,E,2025-04-01,9973.377953288951
Home Appliances,E,2025-05-01,-6871.508429732388
