top-level_category,second-level_category,forecast_date,forecast_sold_per_month
Home Appliances,Others,2026-11-01,0.0
Home Appliances,Projectors & Accessories,2025-12-01,21183.25
Home Appliances,Projectors & Accessories,2026-01-01,112975.79
Home Appliances,Projectors & Accessories,2026-02-01,148977.31
Home Appliances,Projectors & Accessories,2026-03-01,102567.4
Home Appliances,Projectors & Accessories,2026-04-01,46834.4
Home Appliances,Projectors & Accessories,2026-05-01,20023.21
Home Appliances,Projectors & Accessories,2026-06-01,29768.72
Home Appliances,Projectors & Accessories,2026-07-01,92756.08
Home Appliances,Projectors & Accessories,2026-08-01,102445.6
Home Appliances,Projectors & Accessories,2026-09-01,199318.62
Home Appliances,Projectors & Accessories,2026-10-01,22871.71
Home Appliances,Projectors & Accessories,2026-11-01,0.0
Home Appliances,Remote Controls,2025-12-01,43898.12
Home Appliances,Remote Controls,2026-01-01,31026.81
Home Appliances,Remote Controls,2026-02-01,40887.05
Home Appliances,Remote Controls,2026-03-01,90990.79
Home Appliances,Remote Controls,2026-04-01,89904.35
Home Appliances,Remote Controls,2026-05-01,70052.14
Home Appliances,Remote Controls,2026-06-01,70098.05
Home Appliances,Remote Controls,2026-07-01,77561.61
Home Appliances,Remote Controls,2026-08-01,46863.53
Home Appliances,Remote Controls,2026-09-01,0.0
Home Appliances,Remote Controls,2026-10-01,99317.82
Home Appliances,Remote Controls,2026-11-01,85101.13
Home Appliances,Small Household Appliances,2025-12-01,242726.59
Home Appliances,Small Household Appliances,2026-01-01,254544.94
Home Appliances,Small Household Appliances,2026-02-01,265023.04
Home Appliances,Small Household Appliances,2026-03-01,312738.55
Home Appliances,Small Household Appliances,2026-04-01,288523.42
Home Appliances,Small Household Appliances,2026-05-01,309662.05
Home Appliances,Small Household Appliances,2026-06-01,289471.98
Home Appliances,Small Household Appliances,2026-07-01,267248.66
Home Appliances,Small Household Appliances,2026-08-01,136925.75
Home Appliances,Small Household Appliances,2026-09-01,246390.76
Home Appliances,Small Household Appliances,2026-10-01,200301.59
Home Appliances,Small Household Appliances,2026-11-01,286917.71
Home Appliances,TVs & Accessories,2025-12-01,1356.87
Home Appliances,TVs & Accessories,2026-01-01,12571.29
Home Appliances,TVs & Accessories,2026-02-01,4094.05
Home Appliances,TVs & Accessories,2026-03-01,5095.23
Home Appliances,TVs & Accessories,2026-04-01,16460.15
Home Appliances,TVs & Accessories,2026-05-01,22157.79
Home Appliances,TVs & Accessories,2026-06-01,49673.54
Home Appliances,TVs & Accessories,2026-07-01,31058.07
Home Appliances,TVs & Accessories,2026-08-01,60135.9
Home Appliances,TVs & Accessories,2026-09-01,153518.68
Home Appliances,TVs & Accessories,2026-10-01,94438.09
Home Appliances,TVs & Accessories,2026-11-01,63125.69
Men Bags,Backpacks,2025-12-01,24519.51
Men Bags,Backpacks,2026-01-01,32780.9
Men Bags,Backpacks,2026-02-01,34429.13
Men Bags,Backpacks,2026-03-01,48531.54
Men Bags,Backpacks,2026-04-01,50572.24
Men Bags,Backpacks,2026-05-01,54467.1
Men Bags,Backpacks,2026-06-01,59360.3
Men Bags,Backpacks,2026-07-01,53119.18
Men Bags,Backpacks,2026-08-01,57571.58
Men Bags,Backpacks,2026-09-01,56185.35
Men Bags,Backpacks,2026-10-01,51607.0
Men Bags,Backpacks,2026-11-01,47203.8
Men Bags,Briefcases,2025-12-01,888.09
Men Bags,Briefcases,2026-01-01,0.0
Men Bags,Briefcases,2026-02-01,934.95
Men Bags,Briefcases,2026-03-01,0.0
Men Bags,Briefcases,2026-04-01,906.41
Men Bags,Briefcases,2026-05-01,3195.92
Men Bags,Briefcases,2026-06-01,11108.86
Men Bags,Briefcases,2026-07-01,8499.99
Men Bags,Briefcases,2026-08-01,14522.74
Men Bags,Briefcases,2026-09-01,0.0
Men Bags,Briefcases,2026-10-01,650.11
Men Bags,Briefcases,2026-11-01,0.0
Men Bags,Crossbody & Shoulder Bags,2025-12-01,30660.34
Men Bags,Crossbody & Shoulder Bags,2026-01-01,0.0
Men Bags,Crossbody & Shoulder Bags,2026-02-01,0.0
Men Bags,Crossbody & Shoulder Bags,2026-03-01,0.0
Men Bags,Crossbody & Shoulder Bags,2026-04-01,27927.03
Men Bags,Crossbody & Shoulder Bags,2026-05-01,34053.51
Men Bags,Crossbody & Shoulder Bags,2026-06-01,479274.58
Men Bags,Crossbody & Shoulder Bags,2026-07-01,40118.5
Men Bags,Crossbody & Shoulder Bags,2026-08-01,33010.12
Men Bags,Crossbody & Shoulder Bags,2026-09-01,61448.14
Men Bags,Crossbody & Shoulder Bags,2026-10-01,40926.68
Men Bags,Crossbody & Shoulder Bags,2026-11-01,22419.7
Men Bags,Laptop Bags,2025-12-01,17114.1
Men Bags,Laptop Bags,2026-01-01,17331.12
Men Bags,Laptop Bags,2026-02-01,18507.62
Men Bags,Laptop Bags,2026-03-01,17396.8
Men Bags,Laptop Bags,2026-04-01,19069.08
Men Bags,Laptop Bags,2026-05-01,45401.3
Men Bags,Laptop Bags,2026-06-01,16558.96
Men Bags,Laptop Bags,2026-07-01,20315.96
Men Bags,Laptop Bags,2026-08-01,22225.21
Men Bags,Laptop Bags,2026-09-01,22115.45
Men Bags,Laptop Bags,2026-10-01,22563.6
Men Bags,Laptop Bags,2026-11-01,27484.45
Men Bags,Others,2025-12-01,17271.29
Men Bags,Others,2026-01-01,0.0
Men Bags,Others,2026-02-01,0.0
Men Bags,Others,2026-03-01,0.0
Men Bags,Others,2026-04-01,0.0
Men Bags,Others,2026-05-01,0.0
Men Bags,Others,2026-06-01,1914.32
Men Bags,Others,2026-07-01,0.0
Men Bags,Others,2026-08-01,0.0
Men Bags,Others,2026-09-01,0.0
Men Bags,Others,2026-10-01,340.61
Men Bags,Others,2026-11-01,0.0
Men Bags,Tote Bags,2025-12-01,5214.97
Men Bags,Tote Bags,2026-01-01,3594.07
Men Bags,Tote Bags,2026-02-01,3444.32
Men Bags,Tote Bags,2026-03-01,8255.89
Men Bags,Tote Bags,2026-04-01,7893.92
Men Bags,Tote Bags,2026-05-01,7922.82
Men Bags,Tote Bags,2026-06-01,7919.22
Men Bags,Tote Bags,2026-07-01,7893.56
Men Bags,Tote Bags,2026-08-01,7830.11
Men Bags,Tote Bags,2026-09-01,7404.04
Men Bags,Tote Bags,2026-10-01,7235.7
Men Bags,Tote Bags,2026-11-01,7195.82
Men Bags,Waist Bags & Chest Bags,2025-12-01,100286.72
Men Bags,Waist Bags & Chest Bags,2026-01-01,54493.3
Men Bags,Waist Bags & Chest Bags,2026-02-01,71040.76
Men Bags,Waist Bags & Chest Bags,2026-03-01,94350.35
Men Bags,Waist Bags & Chest Bags,2026-04-01,112562.16
Men Bags,Waist Bags & Chest Bags,2026-05-01,193927.37
Men Bags,Waist Bags & Chest Bags,2026-06-01,254942.7
Men Bags,Waist Bags & Chest Bags,2026-07-01,103419.07
Men Bags,Waist Bags & Chest Bags,2026-08-01,95079.27
Men Bags,Waist Bags & Chest Bags,2026-09-01,404991.85
Men Bags,Waist Bags & Chest Bags,2026-10-01,100546.2
Men Bags,Waist Bags & Chest Bags,2026-11-01,18916.15
Men Bags,Wallets,2025-12-01,185693.35
Men Bags,Wallets,2026-01-01,109523.09
Men Bags,Wallets,2026-02-01,70068.4
Men Bags,Wallets,2026-03-01,52873.56
Men Bags,Wallets,2026-04-01,69755.53
Men Bags,Wallets,2026-05-01,151250.71
Men Bags,Wallets,2026-06-01,298198.63
Men Bags,Wallets,2026-07-01,87373.83
Men Bags,Wallets,2026-08-01,80346.41
Men Bags,Wallets,2026-09-01,577541.38
Men Bags,Wallets,2026-10-01,95581.04
Men Bags,Wallets,2026-11-01,99195.46
Men Clothes,Costumes,2025-12-01,4544.4
Men Clothes,Costumes,2026-01-01,4074.68
Men Clothes,Costumes,2026-02-01,5268.57
Men Clothes,Costumes,2026-03-01,2482.63
Men Clothes,Costumes,2026-04-01,3367.09
Men Clothes,Costumes,2026-05-01,2793.76
Men Clothes,Costumes,2026-06-01,2295.32
Men Clothes,Costumes,2026-07-01,6809.78
Men Clothes,Costumes,2026-08-01,1144.99
Men Clothes,Costumes,2026-09-01,7192.73
Men Clothes,Costumes,2026-10-01,3565.34
Men Clothes,Costumes,2026-11-01,2864.75
Men Clothes,Hoodies & Sweatshirts,2025-12-01,133959.94
Men Clothes,Hoodies & Sweatshirts,2026-01-01,72401.65
Men Clothes,Hoodies & Sweatshirts,2026-02-01,68264.29
Men Clothes,Hoodies & Sweatshirts,2026-03-01,46514.18
Men Clothes,Hoodies & Sweatshirts,2026-04-01,40936.85
Men Clothes,Hoodies & Sweatshirts,2026-05-01,118271.55
Men Clothes,Hoodies & Sweatshirts,2026-06-01,511581.04
Men Clothes,Hoodies & Sweatshirts,2026-07-01,55120.55
Men Clothes,Hoodies & Sweatshirts,2026-08-01,51536.67
Men Clothes,Hoodies & Sweatshirts,2026-09-01,50879.13
Men Clothes,Hoodies & Sweatshirts,2026-10-01,9997.88
Men Clothes,Hoodies & Sweatshirts,2026-11-01,35151.37
Men Clothes,Innerwear & Underwear,2025-12-01,324871.49
Men Clothes,Innerwear & Underwear,2026-01-01,282327.39
Men Clothes,Innerwear & Underwear,2026-02-01,256870.31
Men Clothes,Innerwear & Underwear,2026-03-01,71261.05
Men Clothes,Innerwear & Underwear,2026-04-01,329311.8
Men Clothes,Innerwear & Underwear,2026-05-01,380934.48
Men Clothes,Innerwear & Underwear,2026-06-01,1209231.93
Men Clothes,Innerwear & Underwear,2026-07-01,387891.23
Men Clothes,Innerwear & Underwear,2026-08-01,281399.75
Men Clothes,Innerwear & Underwear,2026-09-01,791515.45
Men Clothes,Innerwear & Underwear,2026-10-01,202356.14
Men Clothes,Innerwear & Underwear,2026-11-01,249371.39
Men Clothes,"Jackets, Coats & Vests",2025-12-01,257575.87
Men Clothes,"Jackets, Coats & Vests",2026-01-01,38329.21
Men Clothes,"Jackets, Coats & Vests",2026-02-01,285021.79
Men Clothes,"Jackets, Coats & Vests",2026-03-01,362.36
Men Clothes,"Jackets, Coats & Vests",2026-04-01,331553.07
Men Clothes,"Jackets, Coats & Vests",2026-05-01,0.0
Men Clothes,"Jackets, Coats & Vests",2026-06-01,404374.02
Men Clothes,"Jackets, Coats & Vests",2026-07-01,0.0
Men Clothes,"Jackets, Coats & Vests",2026-08-01,449104.68
Men Clothes,"Jackets, Coats & Vests",2026-09-01,0.0
Men Clothes,"Jackets, Coats & Vests",2026-10-01,534611.89
Men Clothes,"Jackets, Coats & Vests",2026-11-01,0.0
Men Clothes,Jeans,2025-12-01,108897.83
Men Clothes,Jeans,2026-01-01,76169.32
Men Clothes,Jeans,2026-02-01,71197.65
Men Clothes,Jeans,2026-03-01,83345.14
Men Clothes,Jeans,2026-04-01,73508.49
Men Clothes,Jeans,2026-05-01,85934.28
Men Clothes,Jeans,2026-06-01,118167.92
Men Clothes,Jeans,2026-07-01,92762.93
Men Clothes,Jeans,2026-08-01,124836.31
Men Clothes,Jeans,2026-09-01,149331.88
Men Clothes,Jeans,2026-10-01,220882.46
Men Clothes,Jeans,2026-11-01,58076.15
Men Clothes,Occupational Attire,2025-12-01,417301.3
Men Clothes,Occupational Attire,2026-01-01,0.0
Men Clothes,Occupational Attire,2026-02-01,361408.51
Men Clothes,Occupational Attire,2026-03-01,0.0
Men Clothes,Occupational Attire,2026-04-01,544061.35
Men Clothes,Occupational Attire,2026-05-01,247678.62
Men Clothes,Occupational Attire,2026-06-01,1594157.93
Men Clothes,Occupational Attire,2026-07-01,0.0
Men Clothes,Occupational Attire,2026-08-01,2127424.64
Men Clothes,Occupational Attire,2026-09-01,0.0
Men Clothes,Occupational Attire,2026-10-01,740181.66
Men Clothes,Occupational Attire,2026-11-01,0.0
Men Clothes,Others,2025-12-01,7244.03
Men Clothes,Others,2026-01-01,5872.38
Men Clothes,Others,2026-02-01,2843.62
Men Clothes,Others,2026-03-01,10268.9
Men Clothes,Others,2026-04-01,9749.38
Men Clothes,Others,2026-05-01,7645.58
Men Clothes,Others,2026-06-01,7877.6
Men Clothes,Others,2026-07-01,6100.79
Men Clothes,Others,2026-08-01,5663.54
Men Clothes,Others,2026-09-01,3726.38
Men Clothes,Others,2026-10-01,8689.26
Men Clothes,Others,2026-11-01,6778.68
Men Clothes,Pants,2025-12-01,387189.96
Men Clothes,Pants,2026-01-01,297855.43
Men Clothes,Pants,2026-02-01,312808.24
Men Clothes,Pants,2026-03-01,382591.74
Men Clothes,Pants,2026-04-01,445349.03
Men Clothes,Pants,2026-05-01,392870.5
Men Clothes,Pants,2026-06-01,632928.35
Men Clothes,Pants,2026-07-01,400968.17
Men Clothes,Pants,2026-08-01,488989.8
Men Clothes,Pants,2026-09-01,342774.75
Men Clothes,Pants,2026-10-01,315102.25
Men Clothes,Pants,2026-11-01,323319.33
Men Clothes,Sets,2025-12-01,11669.77
Men Clothes,Sets,2026-01-01,0.0
Men Clothes,Sets,2026-02-01,0.0
Men Clothes,Sets,2026-03-01,0.0
Men Clothes,Sets,2026-04-01,0.0
Men Clothes,Sets,2026-05-01,0.0
Men Clothes,Sets,2026-06-01,227377.35
Men Clothes,Sets,2026-07-01,0.0
Men Clothes,Sets,2026-08-01,0.0
Men Clothes,Sets,2026-09-01,0.0
Men Clothes,Sets,2026-10-01,0.0
Men Clothes,Sets,2026-11-01,0.0
Men Clothes,Shorts,2025-12-01,704572.57
Men Clothes,Shorts,2026-01-01,660516.95
Men Clothes,Shorts,2026-02-01,848219.8
Men Clothes,Shorts,2026-03-01,1046077.42
Men Clothes,Shorts,2026-04-01,1240125.38
Men Clothes,Shorts,2026-05-01,787257.73
Men Clothes,Shorts,2026-06-01,74629.84
Men Clothes,Shorts,2026-07-01,960610.63
Men Clothes,Shorts,2026-08-01,702137.11
Men Clothes,Shorts,2026-09-01,1072418.63
Men Clothes,Shorts,2026-10-01,1222267.17
Men Clothes,Shorts,2026-11-01,1278762.48
Men Clothes,Sleepwear,2025-12-01,2471.03
Men Clothes,Sleepwear,2026-01-01,7465.13
Men Clothes,Sleepwear,2026-02-01,6910.92
Men Clothes,Sleepwear,2026-03-01,5447.29
Men Clothes,Sleepwear,2026-04-01,3499.85
Men Clothes,Sleepwear,2026-05-01,6613.15
Men Clothes,Sleepwear,2026-06-01,10403.96
Men Clothes,Sleepwear,2026-07-01,9845.99
Men Clothes,Sleepwear,2026-08-01,6404.82
Men Clothes,Sleepwear,2026-09-01,127.22
Men Clothes,Sleepwear,2026-10-01,10609.16
Men Clothes,Sleepwear,2026-11-01,11156.31
Men Clothes,Socks,2025-12-01,335826.51
Men Clothes,Socks,2026-01-01,368702.58
Men Clothes,Socks,2026-02-01,461971.38
Men Clothes,Socks,2026-03-01,810725.27
Men Clothes,Socks,2026-04-01,807847.67
Men Clothes,Socks,2026-05-01,717606.94
Men Clothes,Socks,2026-06-01,490972.89
Men Clothes,Socks,2026-07-01,689397.73
Men Clothes,Socks,2026-08-01,516866.73
Men Clothes,Socks,2026-09-01,0.0
Men Clothes,Socks,2026-10-01,911292.8
Men Clothes,Socks,2026-11-01,943664.6
Men Clothes,Suits,2025-12-01,27800.74
Men Clothes,Suits,2026-01-01,21352.02
Men Clothes,Suits,2026-02-01,30725.69
Men Clothes,Suits,2026-03-01,34859.23
Men Clothes,Suits,2026-04-01,43832.21
Men Clothes,Suits,2026-05-01,32151.05
Men Clothes,Suits,2026-06-01,40355.41
Men Clothes,Suits,2026-07-01,33344.61
Men Clothes,Suits,2026-08-01,52066.94
Men Clothes,Suits,2026-09-01,39078.65
Men Clothes,Suits,2026-10-01,59051.04
Men Clothes,Suits,2026-11-01,28584.51
Men Clothes,Sweaters & Cardigans,2025-12-01,9760.23
Men Clothes,Sweaters & Cardigans,2026-01-01,9151.09
Men Clothes,Sweaters & Cardigans,2026-02-01,7399.19
Men Clothes,Sweaters & Cardigans,2026-03-01,10021.18
Men Clothes,Sweaters & Cardigans,2026-04-01,8857.44
Men Clothes,Sweaters & Cardigans,2026-05-01,8940.36
Men Clothes,Sweaters & Cardigans,2026-06-01,30557.01
Men Clothes,Sweaters & Cardigans,2026-07-01,8735.37
Men Clothes,Sweaters & Cardigans,2026-08-01,5068.89
Men Clothes,Sweaters & Cardigans,2026-09-01,5815.09
Men Clothes,Sweaters & Cardigans,2026-10-01,8375.74
Men Clothes,Sweaters & Cardigans,2026-11-01,8200.44
Men Clothes,Tops,2025-12-01,1765613.8
Men Clothes,Tops,2026-01-01,1165642.3
Men Clothes,Tops,2026-02-01,1031604.86
Men Clothes,Tops,2026-03-01,776401.53
Men Clothes,Tops,2026-04-01,1231526.56
Men Clothes,Tops,2026-05-01,2663931.06
Men Clothes,Tops,2026-06-01,3969867.66
Men Clothes,Tops,2026-07-01,1346526.47
Men Clothes,Tops,2026-08-01,1312949.49
Men Clothes,Tops,2026-09-01,1003383.5
Men Clothes,Tops,2026-10-01,1128137.82
Men Clothes,Tops,2026-11-01,892174.35
Men Clothes,Traditional Wear,2025-12-01,0.0
Men Clothes,Traditional Wear,2026-01-01,0.0
Men Clothes,Traditional Wear,2026-02-01,7625.93
Men Clothes,Traditional Wear,2026-03-01,31856.85
Men Clothes,Traditional Wear,2026-04-01,25625.24
Men Clothes,Traditional Wear,2026-05-01,37552.96
Men Clothes,Traditional Wear,2026-06-01,21957.73
Men Clothes,Traditional Wear,2026-07-01,30826.23
Men Clothes,Traditional Wear,2026-08-01,14466.05
Men Clothes,Traditional Wear,2026-09-01,26509.4
Men Clothes,Traditional Wear,2026-10-01,36112.1
Men Clothes,Traditional Wear,2026-11-01,26724.33
Men Shoes,Boots,2025-12-01,37248.74
Men Shoes,Boots,2026-01-01,32269.39
Men Shoes,Boots,2026-02-01,33184.58
Men Shoes,Boots,2026-03-01,25426.49
Men Shoes,Boots,2026-04-01,38250.69
Men Shoes,Boots,2026-05-01,59713.79
Men Shoes,Boots,2026-06-01,66665.69
Men Shoes,Boots,2026-07-01,56389.22
Men Shoes,Boots,2026-08-01,0.0
Men Shoes,Boots,2026-09-01,0.0
Men Shoes,Boots,2026-10-01,0.0
Men Shoes,Boots,2026-11-01,0.0
Men Shoes,Loafers & Boat Shoes,2025-12-01,4749.57
Men Shoes,Loafers & Boat Shoes,2026-01-01,7893.3
Men Shoes,Loafers & Boat Shoes,2026-02-01,8395.93
Men Shoes,Loafers & Boat Shoes,2026-03-01,8715.57
Men Shoes,Loafers & Boat Shoes,2026-04-01,8250.45
Men Shoes,Loafers & Boat Shoes,2026-05-01,12879.66
Men Shoes,Loafers & Boat Shoes,2026-06-01,44123.87
Men Shoes,Loafers & Boat Shoes,2026-07-01,11433.84
Men Shoes,Loafers & Boat Shoes,2026-08-01,11886.43
Men Shoes,Loafers & Boat Shoes,2026-09-01,8300.37
Men Shoes,Loafers & Boat Shoes,2026-10-01,8170.21
Men Shoes,Loafers & Boat Shoes,2026-11-01,9578.73
Men Shoes,Others,2025-12-01,382.34
Men Shoes,Others,2026-01-01,7198.07
Men Shoes,Others,2026-02-01,8587.46
Men Shoes,Others,2026-03-01,2549.22
Men Shoes,Others,2026-04-01,8208.4
Men Shoes,Others,2026-05-01,0.0
Men Shoes,Others,2026-06-01,31554.86
Men Shoes,Others,2026-07-01,0.0
Men Shoes,Others,2026-08-01,120999.53
Men Shoes,Others,2026-09-01,0.0
Men Shoes,Others,2026-10-01,12332.48
Men Shoes,Others,2026-11-01,0.0
Men Shoes,Oxfords & Lace,2025-12-01,47889.6
Men Shoes,Oxfords & Lace,2026-01-01,0.0
Men Shoes,Oxfords & Lace,2026-02-01,95143.4
Men Shoes,Oxfords & Lace,2026-03-01,0.0
Men Shoes,Oxfords & Lace,2026-04-01,135371.6
Men Shoes,Oxfords & Lace,2026-05-01,0.0
Men Shoes,Oxfords & Lace,2026-06-01,199808.01
Men Shoes,Oxfords & Lace,2026-07-01,0.0
Men Shoes,Oxfords & Lace,2026-08-01,296005.65
Men Shoes,Oxfords & Lace,2026-09-01,0.0
Men Shoes,Oxfords & Lace,2026-10-01,456266.01
Men Shoes,Oxfords & Lace,2026-11-01,0.0
Men Shoes,Sandals & Flip Flops,2025-12-01,336197.88
Men Shoes,Sandals & Flip Flops,2026-01-01,284042.25
Men Shoes,Sandals & Flip Flops,2026-02-01,257140.33
Men Shoes,Sandals & Flip Flops,2026-03-01,232332.42
Men Shoes,Sandals & Flip Flops,2026-04-01,246101.06
Men Shoes,Sandals & Flip Flops,2026-05-01,199349.72
Men Shoes,Sandals & Flip Flops,2026-06-01,338619.67
Men Shoes,Sandals & Flip Flops,2026-07-01,94005.52
Men Shoes,Sandals & Flip Flops,2026-08-01,0.0
Men Shoes,Sandals & Flip Flops,2026-09-01,20704.13
Men Shoes,Sandals & Flip Flops,2026-10-01,24433.69
Men Shoes,Sandals & Flip Flops,2026-11-01,134729.76
Men Shoes,Shoe Care & Accessories,2025-12-01,269317.32
Men Shoes,Shoe Care & Accessories,2026-01-01,288821.77
Men Shoes,Shoe Care & Accessories,2026-02-01,306193.01
Men Shoes,Shoe Care & Accessories,2026-03-01,331605.26
Men Shoes,Shoe Care & Accessories,2026-04-01,329570.42
Men Shoes,Shoe Care & Accessories,2026-05-01,323956.65
Men Shoes,Shoe Care & Accessories,2026-06-01,286660.44
Men Shoes,Shoe Care & Accessories,2026-07-01,305704.35
Men Shoes,Shoe Care & Accessories,2026-08-01,302471.15
Men Shoes,Shoe Care & Accessories,2026-09-01,311250.46
Men Shoes,Shoe Care & Accessories,2026-10-01,322684.94
Men Shoes,Shoe Care & Accessories,2026-11-01,305431.03
Men Shoes,Slip Ons & Mules,2025-12-01,52477.11
Men Shoes,Slip Ons & Mules,2026-01-01,29758.26
Men Shoes,Slip Ons & Mules,2026-02-01,27336.44
Men Shoes,Slip Ons & Mules,2026-03-01,23784.03
Men Shoes,Slip Ons & Mules,2026-04-01,30678.0
Men Shoes,Slip Ons & Mules,2026-05-01,25692.76
Men Shoes,Slip Ons & Mules,2026-06-01,45356.35
Men Shoes,Slip Ons & Mules,2026-07-01,37119.69
Men Shoes,Slip Ons & Mules,2026-08-01,39591.13
Men Shoes,Slip Ons & Mules,2026-09-01,27223.17
Men Shoes,Slip Ons & Mules,2026-10-01,1076.14
Men Shoes,Slip Ons & Mules,2026-11-01,37202.22
Men Shoes,Sneakers,2025-12-01,148114.34
Men Shoes,Sneakers,2026-01-01,67330.34
Men Shoes,Sneakers,2026-02-01,16193.63
Men Shoes,Sneakers,2026-03-01,43935.49
Men Shoes,Sneakers,2026-04-01,69210.08
Men Shoes,Sneakers,2026-05-01,158034.24
Men Shoes,Sneakers,2026-06-01,296037.67
Men Shoes,Sneakers,2026-07-01,156890.3
Men Shoes,Sneakers,2026-08-01,164945.28
Men Shoes,Sneakers,2026-09-01,96126.18
Men Shoes,Sneakers,2026-10-01,94916.48
Men Shoes,Sneakers,2026-11-01,95605.05
Mobile & Gadgets,Accessories,2025-12-01,38218810.11
Mobile & Gadgets,Accessories,2026-01-01,37351956.16
Mobile & Gadgets,Accessories,2026-02-01,37437379.97
Mobile & Gadgets,Accessories,2026-03-01,38145638.33
Mobile & Gadgets,Accessories,2026-04-01,38211447.18
Mobile & Gadgets,Accessories,2026-05-01,38767563.44
Mobile & Gadgets,Accessories,2026-06-01,39924582.43
Mobile & Gadgets,Accessories,2026-07-01,38280272.94
Mobile & Gadgets,Accessories,2026-08-01,39425681.71
Mobile & Gadgets,Accessories,2026-09-01,40252720.93
Mobile & Gadgets,Accessories,2026-10-01,39546521.93
Mobile & Gadgets,Accessories,2026-11-01,41751339.24
Mobile & Gadgets,Mobile Phones,2025-12-01,0.0
Mobile & Gadgets,Mobile Phones,2026-01-01,0.0
Mobile & Gadgets,Mobile Phones,2026-02-01,0.0
Mobile & Gadgets,Mobile Phones,2026-03-01,0.0
Mobile & Gadgets,Mobile Phones,2026-04-01,0.0
Mobile & Gadgets,Mobile Phones,2026-05-01,0.0
Mobile & Gadgets,Mobile Phones,2026-06-01,0.0
Mobile & Gadgets,Mobile Phones,2026-07-01,0.0
Mobile & Gadgets,Mobile Phones,2026-08-01,28368.75
Mobile & Gadgets,Mobile Phones,2026-09-01,0.0
Mobile & Gadgets,Mobile Phones,2026-10-01,0.0
Mobile & Gadgets,Mobile Phones,2026-11-01,0.0
Mobile & Gadgets,Others,2025-12-01,112075.13
Mobile & Gadgets,Others,2026-01-01,179835.92
Mobile & Gadgets,Others,2026-02-01,134984.33
Mobile & Gadgets,Others,2026-03-01,235224.27
Mobile & Gadgets,Others,2026-04-01,184157.67
Mobile & Gadgets,Others,2026-05-01,192505.01
Mobile & Gadgets,Others,2026-06-01,224972.14
Mobile & Gadgets,Others,2026-07-01,185578.28
Mobile & Gadgets,Others,2026-08-01,134987.24
Mobile & Gadgets,Others,2026-09-01,161271.58
Mobile & Gadgets,Others,2026-10-01,153001.23
Mobile & Gadgets,Others,2026-11-01,219509.26
Mobile & Gadgets,Sim Cards,2025-12-01,234587.3
Mobile & Gadgets,Sim Cards,2026-01-01,207863.56
Mobile & Gadgets,Sim Cards,2026-02-01,185192.14
Mobile & Gadgets,Sim Cards,2026-03-01,31379.23
Mobile & Gadgets,Sim Cards,2026-04-01,77605.67
Mobile & Gadgets,Sim Cards,2026-05-01,68522.67
Mobile & Gadgets,Sim Cards,2026-06-01,1064591.14
Mobile & Gadgets,Sim Cards,2026-07-01,65511.28
Mobile & Gadgets,Sim Cards,2026-08-01,64248.74
Mobile & Gadgets,Sim Cards,2026-09-01,3381.98
Mobile & Gadgets,Sim Cards,2026-10-01,1359.89
Mobile & Gadgets,Sim Cards,2026-11-01,0.0
Mobile & Gadgets,Tablets,2025-12-01,9679.1
Mobile & Gadgets,Tablets,2026-01-01,1666.1
Mobile & Gadgets,Tablets,2026-02-01,0.0
Mobile & Gadgets,Tablets,2026-03-01,48535.39
Mobile & Gadgets,Tablets,2026-04-01,0.0
Mobile & Gadgets,Tablets,2026-05-01,0.0
Mobile & Gadgets,Tablets,2026-06-01,0.0
Mobile & Gadgets,Tablets,2026-07-01,0.0
Mobile & Gadgets,Tablets,2026-08-01,0.0
Mobile & Gadgets,Tablets,2026-09-01,0.0
Mobile & Gadgets,Tablets,2026-10-01,0.0
Mobile & Gadgets,Tablets,2026-11-01,0.0
Mobile & Gadgets,Walkie Talkies,2025-12-01,5215.03
Mobile & Gadgets,Walkie Talkies,2026-01-01,5716.61
Mobile & Gadgets,Walkie Talkies,2026-02-01,24149.25
Mobile & Gadgets,Walkie Talkies,2026-03-01,10815.14
Mobile & Gadgets,Walkie Talkies,2026-04-01,6100.6
Mobile & Gadgets,Walkie Talkies,2026-05-01,22794.22
Mobile & Gadgets,Walkie Talkies,2026-06-01,14125.53
Mobile & Gadgets,Walkie Talkies,2026-07-01,6286.11
Mobile & Gadgets,Walkie Talkies,2026-08-01,6338.72
Mobile & Gadgets,Walkie Talkies,2026-09-01,5786.72
Mobile & Gadgets,Walkie Talkies,2026-10-01,6262.75
Mobile & Gadgets,Walkie Talkies,2026-11-01,16233.0
Mobile & Gadgets,Wearable Devices,2025-12-01,56714.84
Mobile & Gadgets,Wearable Devices,2026-01-01,26243.64
Mobile & Gadgets,Wearable Devices,2026-02-01,29329.43
Mobile & Gadgets,Wearable Devices,2026-03-01,74857.92
Mobile & Gadgets,Wearable Devices,2026-04-01,112384.7
Mobile & Gadgets,Wearable Devices,2026-05-01,102651.97
Mobile & Gadgets,Wearable Devices,2026-06-01,127083.57
Mobile & Gadgets,Wearable Devices,2026-07-01,105624.3
Mobile & Gadgets,Wearable Devices,2026-08-01,116826.05
Mobile & Gadgets,Wearable Devices,2026-09-01,136864.05
Mobile & Gadgets,Wearable Devices,2026-10-01,92414.98
Mobile & Gadgets,Wearable Devices,2026-11-01,103529.22
Mom & Baby,Baby Healthcare,2025-12-01,219976.72
